11361,4435.85
11365,820.16
11374,466.25
11379,1242.31
11389,3066.80
11395,3066.80
11416,1681.54
11423,1110.57
11431,84072.65
11449,448.17
11452,1018.29
11462,2199.83
11463,112227.88
11471,1296.60
11476,2193.57
11485,2396.33
11501,530.55
11502,1273.90
11510,2220.54
11511,1525.26
11512,2005.56
11517,2107.13
11529,3987.10
11536,2538.83
11538,1720.79
11599,2004.75
11615,4389.57
11625,1290.46
11648,3614.80
11662,-608.77
11663,3635.86
11666,466.12
11669,1135.60
11670,1551.86
11712,27663.30
11717,536.15
11731,36981.19
11758,990.21
11844,2000.36
11848,4810.69
11850,4810.69
11851,-205.04
11874,888.34
11877,4015.02
11889,1325.71
11892,18756.51
11918,1029.12
11929,1123.90
11934,4406.16
11935,3656.37
11936,1149.14
11945,1565.66
11947,2773.91
11955,1257.13
11975,1039.68
11981,713.93
11982,713.93
12001,1425.30
12009,960.65
12019,1617.25
12023,1207.92
12053,6585.73
12074,2165.97
12075,5289.22
12085,3833.60
12089,2030.27
12104,606.84
12122,1692.62
12124,3023.72
12125,2566.38
12133,821.66
12155,223022.34
12173,3213.86
12245,3524.33
12254,902.76
12267,1213.52
12268,22524.00
12291,1860.56
12293,2251.42
12300,1901.78
12311,1613.42
12323,1386.26
12336,112848.28
12344,307.41
12347,2027.90
12351,1398.16
12360,632.28
12371,3703.74
12373,1917.82
12382,437.95
12392,1481.91
12396,2749.34
12415,1219.77
12419,1564.60
12446,571.01
12471,2713.22
12517,671.60
12520,567.70
12539,1443.70
12548,2233.97
12557,1705.92
12586,899.51
12587,-4435.85
12590,4435.85
12602,490.82
12610,3494.45
12618,743.50
12629,5431.84
12637,1611.47
12642,1553.72
12674,1702.32
12687,1011.19
12694,3549.24
12700,20637.47
12703,2773.79
12704,2751.61
12712,1606.00
12716,1247.88
12731,112466.00
12738,1623.93
12739,1983.05
12760,1981.88
12765,4627.86
12807,2062.28
12825,840.52
12845,3364.96
12856,3425.49
12861,3436.33
12874,3218.24
12881,590.98
12893,3169.60
12901,3169.60
12915,3082.56
12921,1779.08
12930,1238.08
12938,1676.26
12940,591.30
12942,986.85
13007,3480.66
13025,2043.20
13052,4184.62
13065,2399.18
13089,715.96
13100,1912.63
13101,2957.26
13167,556.32
13168,633.80
13185,2160.05
13200,4764.99
13208,3434.45
13212,486.90
13233,-195.91
13239,1589.70
13240,5373.53
13255,803.71
13268,1205.14
13289,1577.89
13294,1869.41
13302,13953.56
13321,1075.90
13327,880.07
13330,1826.26
13339,2545.58
13363,5765.28
13412,1370.76
13423,4862.76
13426,3870.16
13428,617.34
13453,2111.49
13456,-152.96
13464,2333.99
13479,886601.27
13480,1108.68
13487,907.17
13492,937.05
13499,1384.18
13514,756.48
13522,1907.55
13524,940.55
13535,111595.85
13537,31256.16
13550,508.81
13564,1277.54
13568,832.24
13573,113540.96
13576,2934.37
13584,111151.20
13586,3583.76
13595,2221.14
13596,969.99
13622,1901.37
13625,3945.48
13636,1861.30
13640,334317.11
13644,1242.03
13663,3358.13
13685,1316.80
13694,1009.06
13728,1937.55
13743,1731.07
13752,1368.61
13759,1122.57
13783,665198.75
13785,1594.20
13797,2059.72
13805,2000.04
13821,926.68
13837,56459.16
13844,2032.24
13856,1025.33
13858,2265.75
13861,1394.53
13888,2344.72
13900,985.09
13904,4969.04
13907,7951.88
13914,9077.98
13925,1159.93
13926,2457.48
13927,838.90
13929,2062.66
13940,1789.05
13947,707.24
13962,2880.33
13973,1571.53
13984,1384.71
14014,477.69
14017,399.83
14036,533.75
14054,2768.08
14057,999.32
14070,1522.45
14079,2919.37
14100,6289.09
14114,3815.92
14127,1876.80
14143,1107.97
14149,594.62
14151,572.40
14160,1768.60
14193,3979.25
14203,1559.26
14211,880.67
14212,2875.48
14239,5740.46
14240,3239.07
14254,4944.44
14266,6222.46
14270,3118.88
14271,21733.03
14281,1179.42
14298,904.17
14301,111667.74
14303,5661.09
14309,1802.39
14317,1672.83
14318,-178.77
14321,554.04
14322,1379.08
14339,3949.90
14340,1640.21
14356,5795.70
14363,336608.05
14367,718.47
14370,10759.18
14395,5245.08
14399,2110.23
14402,4830.60
14406,6365.75
14424,3101.52
14431,1118.87
14448,891.42
14458,821.40
14473,818.07
14490,561.30
14498,1662.72
14512,2882.94
14519,1323.93
14521,585.26
14543,896.56
14570,2315.02
14597,2853.02
14606,113457.55
14619,864.79
14623,1984.64
14626,892.14
14638,1533.86
14639,670.29
14640,4399.76
14643,600.99
14698,649.56
14700,551.84
14705,1191.25
14714,1077.46
14717,1155.10
14719,852.38
14746,35577.52
14747,8356.41
14754,575.77
14788,3163.45
14798,1073.24
14801,1697.85
14807,3070.52
14815,856.85
14828,516.57
14850,-291.68
14854,2805.82
14858,1518.20
14861,1368.88
14880,750.00
14888,1955.44
14891,925.76
14894,1337.34
14908,2534.72
14921,2119.82
14931,1383.41
14939,1538.46
14945,1527.50
14984,1726.67
14991,1656.92
14995,-193328.56
15002,723.25
15011,971.62
15015,3215.96
15028,1049.93
15036,166873.56
15037,1221.32
15046,4379.50
15047,1136.60
15051,1298.09
15059,1992868.64
15062,5643.53
15101,1443.44
15134,3007.77
15135,3648.45
15138,3263.60
15151,943.40
15155,689.43
15164,2732.93
15229,2472.96
15245,889.80
15256,913.41
15269,1975.05
15275,1390.77
15302,813.74
15308,2211.97
